ANO,MES,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_RECEBIMENTO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,126,TECNOLOGIA DA INFORMAÇÃO,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2872,"TECNOLOGIAS DA INFORMAÇÃO, COMUNICAÇÕES E GEOPROCESSAMENTO",3.3.90.40,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,0.00,0.00,10000.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,126,TECNOLOGIA DA INFORMAÇÃO,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2872,"TECNOLOGIAS DA INFORMAÇÃO, COMUNICAÇÕES E GEOPROCESSAMENTO",3.3.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,218230.00,0.00,218229.78,218229.78,164758.75,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,126,TECNOLOGIA DA INFORMAÇÃO,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2872,"TECNOLOGIAS DA INFORMAÇÃO, COMUNICAÇÕES E GEOPROCESSAMENTO",4.4.90.52,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1000.00,0.00,72722.90,0.00,0.00,1000.00,0.00,0.00,18120.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,126,TECNOLOGIA DA INFORMAÇÃO,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2872,"TECNOLOGIAS DA INFORMAÇÃO, COMUNICAÇÕES E GEOPROCESSAMENTO",4.4.90.52,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,148000.00,0.00,0.00,0.00,0.00,148000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,131,COMUNICAÇÃO SOCIAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2873,PUBLICIDADE,3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,100000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,396.00,396.00,396.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,271,PREVIDÊNCIA BÁSICA,179,GESTÃO DE PESSOAS,2678,OBRIGAÇÕES PATRONAIS - DEMHAB,3.1.90.13,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1232626.00,0.00,17000.00,0.00,0.00,0.00,155.18,2000.00,1247733.04,1132222.33,1035775.62,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,271,PREVIDÊNCIA BÁSICA,179,GESTÃO DE PESSOAS,2678,OBRIGAÇÕES PATRONAIS - DEMHAB,3.1.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,155.18,1844.82,1844.82,1844.82,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,272,PREVIDÊNCIA DO REGIME ESTATUTÁRIO,179,GESTÃO DE PESSOAS,2679,OBRIGAÇÕES PATRONAIS PARA O RPPS - DEMHAB,3.1.91.13,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,3930337.00,0.00,7845000.00,0.00,0.00,17000.00,0.00,0.00,11675962.02,11625244.18,11489902.97,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,272,PREVIDÊNCIA DO REGIME ESTATUTÁRIO,179,GESTÃO DE PESSOAS,2679,OBRIGAÇÕES PATRONAIS PARA O RPPS - DEMHAB,3.1.91.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,14419.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1216,INCENTIVO AO COOPERATIVISMO,4.4.90.51,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,100000.00,0.00,60000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1216,INCENTIVO AO COOPERATIVISMO,4.4.90.51,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,618000.00,0.00,750829.11,0.00,0.00,0.00,14852.31,223217.20,942840.54,628334.71,628334.71,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,3.3.90.39,1308,PROGRAMAS DE URBANIZAÇÃO - EXCETO OPERAÇÃO DE CRÉDITO,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,3.3.90.40,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,344844.00,0.00,0.00,0.00,0.00,0.00,28086.00,14852.31,332940.00,317130.00,289230.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,3.3.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,195131.20,0.00,195130.90,195130.90,195130.90,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,4.4.20.93,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,43878.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41466.88,41466.88,41466.88,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,4.4.50.41,1285,PROGRAMAS DE URBANIZAÇÃO - OPERAÇÃO DE CRÉDITO,0.00,0.00,2594084.55,0.00,0.00,0.00,4.00,0.00,71861.94,71861.94,71861.94,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,4.4.90.39,1285,PROGRAMAS DE URBANIZAÇÃO - OPERAÇÃO DE CRÉDITO,410873.00,0.00,0.00,0.00,0.00,0.00,203000.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,4.4.90.39,1308,PROGRAMAS DE URBANIZAÇÃO - EXCETO OPERAÇÃO DE CRÉDITO,482000.00,0.00,0.00,0.00,0.00,0.00,0.00,108556.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,4.4.90.39,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,75553.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,4.4.90.51,1285,PROGRAMAS DE URBANIZAÇÃO - OPERAÇÃO DE CRÉDITO,10977626.00,0.00,0.00,0.00,0.00,2594084.55,0.00,406000.00,540574.13,540574.13,540574.13,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,4.4.90.51,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,10767055.00,0.00,0.00,0.00,0.00,128558.57,0.00,770788.40,3053447.39,2457918.89,2457918.89,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,4.4.90.92,1285,PROGRAMAS DE URBANIZAÇÃO - OPERAÇÃO DE CRÉDITO,0.00,0.00,0.00,0.00,0.00,0.00,203006.00,0.00,202758.31,202758.31,202758.31,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,4.4.90.92,1308,PROGRAMAS DE URBANIZAÇÃO - EXCETO OPERAÇÃO DE CRÉDITO,0.00,0.00,0.00,0.00,0.00,0.00,108556.00,0.00,108123.66,108123.66,108123.66,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,4.4.90.92,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,0.00,0.00,0.00,0.00,770788.40,0.00,770785.88,770785.88,770785.88,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,4.4.90.93,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1500000.00,0.00,0.00,0.00,0.00,1221604.55,0.00,0.00,220703.26,212506.89,202113.94,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,4.4.90.93,1088,FINANCIAMENTO DA CONTRAPARTIDA DO PAC/COPA,3200000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,665221.78,665221.78,665221.78,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1217,REASSENTAMENTO,4.4.90.93,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,7300000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1731357.89,1716047.52,1466657.02,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,1218,REURBANIZAÇÃO DE ÁREAS OCUPADAS,4.4.90.51,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,3764423.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60000.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,4115,OFERTA DE MORADIA PROVISÓRIA,3.3.90.48,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,2700000.00,0.00,0.00,0.00,0.00,0.00,100000.00,200000.00,2083365.98,2078224.08,1917525.49,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,4115,OFERTA DE MORADIA PROVISÓRIA,3.3.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,200000.00,100000.00,80306.05,80306.05,80306.05,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,173,PORTO ALEGRE PARA TODOS,4115,OFERTA DE MORADIA PROVISÓRIA,4.4.90.52,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,1556400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,28,ENCARGOS ESPECIAIS,843,SERVIÇO DA DÍVIDA INTERNA,180,GESTÃO FISCAL,9070,DÍVIDA INTERNA - DEMHAB,3.2.90.21,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,292581.00,0.00,6000.00,0.00,0.00,171999.19,0.00,2.00,99644.78,88891.41,88891.41,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,28,ENCARGOS ESPECIAIS,843,SERVIÇO DA DÍVIDA INTERNA,180,GESTÃO FISCAL,9070,DÍVIDA INTERNA - DEMHAB,3.2.90.21,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,51608.00,0.00,125625.25,0.00,0.00,0.00,1090.00,2000.00,176322.15,147933.94,147933.94,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,28,ENCARGOS ESPECIAIS,843,SERVIÇO DA DÍVIDA INTERNA,180,GESTÃO FISCAL,9070,DÍVIDA INTERNA - DEMHAB,3.2.90.22,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,28,ENCARGOS ESPECIAIS,843,SERVIÇO DA DÍVIDA INTERNA,180,GESTÃO FISCAL,9070,DÍVIDA INTERNA - DEMHAB,3.2.90.22,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,0.00,0.00,0.00,0.00,0.00,0.00,2002.00,1090.00,800.00,466.88,466.88,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,28,ENCARGOS ESPECIAIS,843,SERVIÇO DA DÍVIDA INTERNA,180,GESTÃO FISCAL,9070,DÍVIDA INTERNA - DEMHAB,3.2.91.21,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,578.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,28,ENCARGOS ESPECIAIS,843,SERVIÇO DA DÍVIDA INTERNA,180,GESTÃO FISCAL,9070,DÍVIDA INTERNA - DEMHAB,4.6.90.71,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,290922.00,0.00,12000.00,0.00,0.00,125911.67,0.00,0.00,174030.33,168977.78,168977.78,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,28,ENCARGOS ESPECIAIS,843,SERVIÇO DA DÍVIDA INTERNA,180,GESTÃO FISCAL,9070,DÍVIDA INTERNA - DEMHAB,4.6.90.71,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,764427.00,0.00,0.00,0.00,0.00,132325.25,0.00,0.00,557223.03,549996.79,549996.79,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,28,ENCARGOS ESPECIAIS,843,SERVIÇO DA DÍVIDA INTERNA,180,GESTÃO FISCAL,9070,DÍVIDA INTERNA - DEMHAB,4.6.91.71,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,84720.00,0.00,6000.00,0.00,0.00,0.00,0.00,0.00,90141.00,88062.93,88062.93,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,28,ENCARGOS ESPECIAIS,846,OUTROS ENCARGOS ESPECIAIS,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",9085,SENTENÇAS JUDICIAIS,3.1.90.91,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,511596.00,0.00,0.00,0.00,0.00,130000.00,0.00,0.00,348099.82,348099.82,340339.98,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,28,ENCARGOS ESPECIAIS,846,OUTROS ENCARGOS ESPECIAIS,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",9085,SENTENÇAS JUDICIAIS,3.1.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,741277.00,0.00,0.00,0.00,0.00,636163.41,0.00,0.00,39341.71,39341.71,39341.71,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,28,ENCARGOS ESPECIAIS,846,OUTROS ENCARGOS ESPECIAIS,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",9085,SENTENÇAS JUDICIAIS,3.3.90.67,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,760000.00,0.00,0.00,0.00,175000.00,0.00,933739.79,933239.79,933239.79,0.00,0.00,0.00
