ANO,BIMESTRE,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_RECEBIMENTO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,271,PREVIDÊNCIA BÁSICA,162,Você Servidor,2678,OBRIGAÇÕES PATRONAIS - DEMHAB,3.1.90.13,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1756721.00,0.00,0.00,0.00,0.00,115236.68,0.00,25000.00,1529331.70,1415489.57,1415489.57,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,271,PREVIDÊNCIA BÁSICA,162,Você Servidor,2678,OBRIGAÇÕES PATRONAIS - DEMHAB,3.1.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,25000.00,0.00,24350.84,24350.84,24350.84,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,272,PREVIDÊNCIA DO REGIME ESTATUTÁRIO,162,Você Servidor,2679,OBRIGAÇÕES PATRONAIS PARA O RPPS - DEMHAB,3.1.91.13,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,6496288.00,0.00,0.00,0.00,0.00,150000.00,0.00,0.00,6194214.75,6194214.75,6194214.75,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1216,INCENTIVO AO COOPERATIVISMO,4.4.90.51,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,3100000.00,0.00,0.00,0.00,0.00,3099893.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1216,INCENTIVO AO COOPERATIVISMO,4.4.90.51,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,996083.00,0.00,0.00,0.00,0.00,400000.00,0.00,138194.06,31236.13,31236.13,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1216,INCENTIVO AO COOPERATIVISMO,4.4.90.92,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,0.00,0.00,0.00,4277.34,138194.06,0.00,8194.06,8194.06,8194.06,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1217,REASSENTAMENTO,3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,164000.00,0.00,0.00,0.00,0.00,106171.61,0.00,7496.22,43906.42,43906.42,43906.42,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1217,REASSENTAMENTO,3.3.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,7496.22,0.00,7496.22,7496.22,7496.22,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1217,REASSENTAMENTO,4.4.90.39,1308,PROGRAMAS DE URBANIZAÇÃO - EXCETO OPERAÇÃO DE CRÉDITO,0.00,0.00,0.00,0.00,0.00,0.00,2000000.00,1.00,47144.27,31890.37,31890.37,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1217,REASSENTAMENTO,4.4.90.51,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,12532655.00,0.00,0.00,0.00,0.00,12377615.00,0.00,0.00,85436.00,85436.00,85436.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1217,REASSENTAMENTO,4.4.90.51,1308,PROGRAMAS DE URBANIZAÇÃO - EXCETO OPERAÇÃO DE CRÉDITO,5200000.00,0.00,0.00,0.00,0.00,0.00,0.00,2025000.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1217,REASSENTAMENTO,4.4.90.51,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,6467803.00,0.00,5495177.95,0.00,0.00,1255864.23,37964.92,954000.00,3055811.40,3055811.40,3045224.40,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1217,REASSENTAMENTO,4.4.90.61,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,700000.00,0.00,0.00,0.00,0.00,700000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1217,REASSENTAMENTO,4.4.90.61,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,0.00,0.00,0.00,0.00,500000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1217,REASSENTAMENTO,4.4.90.92,1308,PROGRAMAS DE URBANIZAÇÃO - EXCETO OPERAÇÃO DE CRÉDITO,0.00,0.00,0.00,0.00,0.00,0.00,25001.00,0.00,10682.27,10682.27,1175.05,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1217,REASSENTAMENTO,4.4.90.92,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,0.00,0.00,0.00,0.00,454000.00,37964.92,414931.87,414931.87,414931.87,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1218,"REGULARIZAÇÃO URBANÍSTICA, AMBIENTAL E FUNDIÁRIA - PRF",3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,600664.00,0.00,0.00,0.00,0.00,600664.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1218,"REGULARIZAÇÃO URBANÍSTICA, AMBIENTAL E FUNDIÁRIA - PRF",4.4.90.51,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,2533062.00,0.00,0.00,0.00,0.00,2533060.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1218,"REGULARIZAÇÃO URBANÍSTICA, AMBIENTAL E FUNDIÁRIA - PRF",4.4.90.51,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,9263736.00,0.00,0.00,0.00,0.00,4760233.22,0.00,339631.77,993378.75,993378.75,993378.75,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1218,"REGULARIZAÇÃO URBANÍSTICA, AMBIENTAL E FUNDIÁRIA - PRF",4.4.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1218,"REGULARIZAÇÃO URBANÍSTICA, AMBIENTAL E FUNDIÁRIA - PRF",4.4.90.92,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,0.00,0.00,0.00,0.00,339631.77,0.00,210603.02,210603.02,210603.02,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1219,HABITAÇÃO DE INTERESSE SOCIAL NA ÁREA DO SOCIOAMBIENTAL,4.4.90.51,1273,SOCIO AMBIENTAL,0.00,0.00,652526.83,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1219,HABITAÇÃO DE INTERESSE SOCIAL NA ÁREA DO SOCIOAMBIENTAL,4.4.90.93,1273,SOCIO AMBIENTAL,290000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,57275.06,57275.06,57275.06,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1220,CASAS DE EMERGÊNCIA,4.4.90.51,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,1655000.00,0.00,1785272.85,0.00,0.00,0.00,0.00,177626.96,1428492.74,1428492.74,1428492.74,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1220,CASAS DE EMERGÊNCIA,4.4.90.92,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,0.00,0.00,0.00,0.00,177626.96,0.00,177626.96,177626.96,177626.96,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1220,CASAS DE EMERGÊNCIA,4.5.90.61,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,48000.00,0.00,0.00,0.00,0.00,48000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1221,INTERVENÇÕES DE URBANIZAÇÃO NA ENTRADA DA CIDADE,4.4.90.51,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,69871.00,0.00,0.00,0.00,0.00,0.00,0.00,69871.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1221,INTERVENÇÕES DE URBANIZAÇÃO NA ENTRADA DA CIDADE,4.4.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,249129.00,0.00,0.00,319000.00,69871.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1476,OBRAS HABITACIONAIS DO PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO - COPA,3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,2237000.00,0.00,708835.30,0.00,0.00,496364.89,0.00,0.00,1408361.97,1408361.97,1408361.97,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1476,OBRAS HABITACIONAIS DO PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO - COPA,3.3.90.39,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,1861000.00,0.00,0.00,0.00,0.00,759.00,0.00,35822.08,1356828.24,1356828.24,1356828.24,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1476,OBRAS HABITACIONAIS DO PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO - COPA,3.3.90.48,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1498712.00,0.00,520000.00,0.00,0.00,45141.06,0.00,40001.00,1869299.60,1868799.60,1730799.60,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1476,OBRAS HABITACIONAIS DO PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO - COPA,3.3.90.48,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1476,OBRAS HABITACIONAIS DO PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO - COPA,3.3.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,20000.00,0.00,0.00,0.00,0.00,30800.00,40000.00,0.00,29200.00,29200.00,29200.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1476,OBRAS HABITACIONAIS DO PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO - COPA,3.3.90.92,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,0.00,0.00,0.00,0.00,35822.08,0.00,35822.08,35822.08,35822.08,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1476,OBRAS HABITACIONAIS DO PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO - COPA,4.4.90.39,1285,PROGRAMAS DE URBANIZAÇÃO - OPERAÇÃO DE CRÉDITO,0.00,0.00,0.00,0.00,0.00,0.00,950000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1476,OBRAS HABITACIONAIS DO PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO - COPA,4.4.90.39,1308,PROGRAMAS DE URBANIZAÇÃO - EXCETO OPERAÇÃO DE CRÉDITO,0.00,0.00,515798.69,0.00,0.00,0.00,1.00,0.00,190462.39,190462.39,116306.49,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1476,OBRAS HABITACIONAIS DO PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO - COPA,4.4.90.39,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,34401.70,0.00,0.00,0.00,250000.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1476,OBRAS HABITACIONAIS DO PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO - COPA,4.4.90.51,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,61018.46,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1476,OBRAS HABITACIONAIS DO PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO - COPA,4.4.90.51,1285,PROGRAMAS DE URBANIZAÇÃO - OPERAÇÃO DE CRÉDITO,950000.00,0.00,2873765.06,0.00,0.00,0.00,0.00,950000.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1476,OBRAS HABITACIONAIS DO PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO - COPA,4.4.90.51,1308,PROGRAMAS DE URBANIZAÇÃO - EXCETO OPERAÇÃO DE CRÉDITO,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,149092,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1476,OBRAS HABITACIONAIS DO PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO - COPA,4.4.90.51,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,859776.00,0.00,1182285.02,0.00,0.00,0.00,1.00,294742.97,459726.61,459726.61,404661.55,0.00,0.00,0.00
